time,Total, ,Free, ,Used, ,Buff/Cache
2020-01-17 06:21:28,131777510,  7012204 , 60756548 , 64008760 
2020-01-17 06:22:29,131777510,  7546440 , 60749796 , 63481276 
2020-01-17 06:23:29,131777510,  7477836 , 60746780 , 63552896 
2020-01-17 06:24:30,131777510,  7472836 , 60753828 , 63550848 
2020-01-17 06:25:31,131777510,  7448728 , 60761396 , 63567388 
2020-01-17 06:26:31,131777510,  7429852 , 60757772 , 63589888 
2020-01-17 06:27:32,131777510,  7407416 , 60752192 , 63617904 
2020-01-17 06:28:33,131777510,  7376672 , 60752768 , 63648072 
2020-01-17 06:29:33,131777510,  7318840 , 60754728 , 63703944 
2020-01-17 06:30:34,131777510,  7277896 , 60755696 , 63743920 
2020-01-17 06:31:34,131777510,  7239432 , 60753520 , 63784560 
2020-01-17 06:32:35,131777510,  7214516 , 60752228 , 63810768 
2020-01-17 06:33:36,131777510,  7198524 , 60750056 , 63828932 
2020-01-17 06:34:36,131777510,  7181168 , 60749492 , 63846852 
2020-01-17 06:35:37,131777510,  7159024 , 60755304 , 63863184 
2020-01-17 06:36:37,131777510,  7134076 , 60746380 , 63897056 
2020-01-17 06:37:38,131777510,  7045664 , 60747560 , 63984288 
2020-01-17 06:38:39,131777510,  6783596 , 60754468 , 64239448 
2020-01-17 06:39:39,131777510,  6628496 , 60752324 , 64396692 
2020-01-17 06:40:40,131777510,  6590592 , 60757724 , 64429196 
